trade_date,ts_code,name,open,low,high,close,change,pct_change,vol,amount,pe,pb,float_mv,total_mv
2022-04-21,801780.SI,银行,3506.16,3496.24,3562.43,3509.8,-10.79,-0.31,276796.0,2105830.0,5.87,0.6,202462097.0,725579537.170052
2022-04-22,801780.SI,银行,3486.71,3486.71,3585.88,3572.06,62.26,1.77,295323.0,2324641.0,5.98,0.61,206053791.0,736687633.872617
2022-04-25,801780.SI,银行,3503.91,3406.46,3517.45,3406.68,-165.38,-4.63,417547.0,3452396.0,5.71,0.58,196513842.0,711532238.924773
2022-04-26,801780.SI,银行,3414.68,3383.89,3438.33,3393.25,-13.43,-0.39,327653.0,2461941.0,5.68,0.58,195739017.0,710623805.259141
2022-04-27,801780.SI,银行,3375.05,3374.07,3421.36,3396.7,3.45,0.1,337444.0,2619026.0,5.69,0.57,195938293.0,706767838.588037
2022-04-28,801780.SI,银行,3392.56,3392.56,3464.0,3462.34,65.64,1.93,306041.0,2444211.0,5.8,0.58,199747588.0,718289456.021936
2022-04-29,801780.SI,银行,3452.45,3393.35,3466.99,3455.55,-6.79,-0.2,354693.0,2762022.0,5.79,0.58,199355996.0,717264525.279748
2022-05-05,801780.SI,银行,3444.56,3425.73,3473.79,3442.35,-13.2,-0.38,322860.0,2261490.0,5.61,0.56,198594655.0,715845958.34405
2022-05-06,801780.SI,银行,3407.4,3363.29,3410.47,3366.55,-75.8,-2.2,228324.0,1702978.0,5.49,0.55,194221557.0,703595132.491622
2022-05-09,801780.SI,银行,3356.03,3302.67,3356.03,3313.61,-52.94,-1.57,188526.0,1613519.0,5.4,0.54,191167328.0,697442171.977193
2022-05-10,801780.SI,银行,3291.44,3263.25,3347.87,3340.74,27.13,0.82,262163.0,2002465.0,5.45,0.54,192732776.0,701286335.984501
2022-05-11,801780.SI,银行,3333.99,3323.6,3347.99,3328.64,-12.1,-0.36,266761.0,1911228.0,5.43,0.54,192034654.0,697010321.10599
2022-05-12,801780.SI,银行,3311.66,3297.66,3321.75,3305.82,-22.82,-0.69,178510.0,1304999.0,5.39,0.54,190718331.0,692697973.163749
2022-05-13,801780.SI,银行,3322.33,3322.33,3357.41,3344.83,39.01,1.18,192674.0,1517652.0,5.45,0.55,192969098.0,699720773.82521
2022-05-16,801780.SI,银行,3345.66,3299.6,3345.66,3315.2,-29.63,-0.89,205928.0,1576567.0,5.4,0.54,191259742.0,694772766.971868
2022-05-17,801780.SI,银行,3328.76,3322.78,3367.39,3357.14,41.95,1.27,227885.0,1830859.0,5.47,0.55,193679666.0,699480824.003116
2022-05-18,801780.SI,银行,3369.08,3317.53,3369.08,3333.69,-23.45,-0.7,195554.0,1621914.0,5.43,0.54,192326570.0,695317225.688229
2022-05-19,801780.SI,银行,3303.59,3296.62,3319.3,3314.18,-19.51,-0.59,185932.0,1323639.0,5.4,0.54,191200722.0,692297309.221705
2022-05-20,801780.SI,银行,3331.6,3331.6,3378.34,3373.57,59.39,1.79,241449.0,2021637.0,5.5,0.55,194627339.0,701238368.782985
2022-05-23,801780.SI,银行,3376.18,3348.98,3376.18,3355.11,-18.46,-0.55,187936.0,1411846.0,5.47,0.55,193562358.0,698150944.7913
2022-05-24,801780.SI,银行,3361.29,3319.55,3367.22,3320.11,-35.0,-1.04,224795.0,1571494.0,5.41,0.54,191543271.0,695207918.111053
2022-05-25,801780.SI,银行,3324.45,3315.73,3334.25,3329.19,9.08,0.27,167115.0,1153790.0,5.43,0.54,192093065.0,696466742.70301
2022-05-26,801780.SI,银行,3332.21,3298.46,3332.21,3321.16,-8.03,-0.24,191799.0,1426608.0,5.42,0.54,191629634.0,696180638.392554
2022-05-27,801780.SI,银行,3333.84,3329.39,3354.36,3341.31,20.15,0.61,165293.0,1268963.0,5.45,0.54,192792236.0,699178317.379031
2022-05-30,801780.SI,银行,3354.06,3312.03,3354.06,3318.03,-23.28,-0.7,204999.0,1399402.0,5.41,0.54,191449140.0,694477588.445661
2022-05-31,801780.SI,银行,3316.51,3309.99,3340.41,3336.68,18.65,0.56,218574.0,1565797.0,5.44,0.54,192456125.0,697396835.158924
2022-06-01,801780.SI,银行,3337.52,3316.06,3337.52,3327.8,-8.88,-0.27,179127.0,1251602.0,5.43,0.54,191944075.0,695068963.245051
2022-06-02,801780.SI,银行,3314.33,3298.36,3316.56,3306.05,-21.75,-0.65,170852.0,1260841.0,5.39,0.54,190689607.0,691666422.11954
2022-06-06,801780.SI,银行,3300.74,3263.77,3304.81,3303.83,-2.22,-0.07,296234.0,2168980.0,5.39,0.54,190561671.0,689895616.474125
2022-06-07,801780.SI,银行,3299.72,3294.46,3345.63,3338.98,35.15,1.06,245306.0,1911964.0,5.45,0.54,192589374.0,695148663.410437
2022-06-08,801780.SI,银行,3338.27,3321.99,3346.47,3346.19,7.21,0.22,217631.0,1601360.0,5.46,0.55,193005299.0,696580284.056711
2022-06-09,801780.SI,银行,3345.79,3344.83,3396.09,3390.8,44.61,1.33,283159.0,2230061.0,5.53,0.55,195578211.0,703674269.018579
2022-06-10,801780.SI,银行,3376.16,3364.04,3405.95,3403.98,13.18,0.39,337897.0,2277361.0,5.55,0.56,196338662.0,706834104.767718
2022-06-13,801780.SI,银行,3379.74,3319.66,3379.84,3333.57,-70.41,-2.07,275204.0,2085622.0,5.44,0.54,192277605.0,695661438.146612
2022-06-14,801780.SI,银行,3313.8,3313.8,3385.59,3385.59,52.02,1.56,289849.0,1920560.0,5.52,0.55,195277983.0,704928680.657404
2022-06-15,801780.SI,银行,3385.72,3385.51,3494.68,3448.47,62.88,1.86,501299.0,3745145.0,5.62,0.56,198905084.0,714156978.573095
2022-06-16,801780.SI,银行,3435.39,3380.76,3437.91,3382.53,-65.93,-1.91,303140.0,2128938.0,5.52,0.55,195102023.0,704183254.652091
2022-06-17,801780.SI,银行,3368.26,3349.99,3389.3,3378.13,-4.4,-0.13,235908.0,1659242.0,5.51,0.55,194848280.0,704852148.855481
2022-06-20,801780.SI,银行,3377.33,3347.5,3377.33,3353.46,-24.67,-0.73,224237.0,1654542.0,5.47,0.55,193425417.0,699810384.656738
2022-06-21,801780.SI,银行,3356.13,3354.84,3396.57,3385.11,31.65,0.94,236150.0,1666277.0,5.52,0.55,195939345.0,706675830.209652
2022-06-22,801780.SI,银行,3385.55,3339.82,3385.55,3340.13,-44.99,-1.33,199431.0,1459844.0,5.45,0.55,193335493.0,699686945.455478
2022-06-23,801780.SI,银行,3345.29,3344.98,3372.19,3371.41,31.28,0.94,207825.0,1431672.0,5.5,0.55,195146277.0,704957664.917506
2022-06-24,801780.SI,银行,3366.89,3338.11,3371.53,3355.0,-16.41,-0.49,220437.0,1646447.0,5.48,0.55,194196207.0,701985005.269261
2022-06-27,801780.SI,银行,3357.96,3355.84,3396.03,3392.49,37.49,1.12,262709.0,2018842.0,5.54,0.55,196753038.0,706238789.18105
2022-06-28,801780.SI,银行,3389.42,3383.78,3409.69,3408.52,16.03,0.47,230435.0,1641322.0,5.57,0.56,197682742.0,709117752.919932
2022-06-29,801780.SI,银行,3397.42,3394.01,3433.25,3411.45,2.93,0.09,246842.0,1840944.0,5.57,0.56,197852755.0,710931202.808793
2022-06-30,801780.SI,银行,3405.89,3399.61,3455.9,3442.09,30.64,0.9,263219.0,2171041.0,5.62,0.56,199629832.0,714666431.759882
2022-07-01,801780.SI,银行,3444.97,3421.8,3444.97,3425.88,-16.21,-0.47,170802.0,1394034.0,5.6,0.56,198689710.0,711891709.363475
2022-07-04,801780.SI,银行,3422.08,3400.01,3425.03,3409.91,-15.97,-0.47,213241.0,1626391.0,5.57,0.56,197763582.0,710598889.483525
2022-07-05,801780.SI,银行,3419.14,3400.47,3435.1,3411.2,1.29,0.04,196604.0,1502223.0,5.57,0.56,197838381.0,712114715.482383
2022-07-06,801780.SI,银行,3408.17,3351.42,3408.17,3360.95,-50.25,-1.47,227949.0,1688120.0,5.49,0.55,194924187.0,704528141.333
2022-07-07,801780.SI,银行,3362.62,3350.99,3373.66,3355.7,-5.25,-0.16,170864.0,1250698.0,5.48,0.55,194619453.0,702995586.334403
2022-07-08,801780.SI,银行,3362.84,3334.55,3362.84,3348.66,-7.04,-0.21,175493.0,1225713.0,5.47,0.55,194211267.0,703273612.715088
2022-07-11,801780.SI,银行,3345.36,3337.84,3352.48,3345.02,-3.64,-0.11,262027.0,1616695.0,5.46,0.55,193999967.0,703880160.351001
2022-07-12,801780.SI,银行,3321.29,3321.29,3355.63,3333.76,-11.26,-0.34,284486.0,1829001.0,5.45,0.54,193346775.0,695234258.105342
2022-07-13,801780.SI,银行,3325.6,3248.93,3329.31,3254.11,-79.65,-2.39,330055.0,2572852.0,5.32,0.53,188727544.0,680662576.868173
2022-07-14,801780.SI,银行,3227.12,3154.9,3227.12,3184.79,-69.32,-2.13,402903.0,3277182.0,5.2,0.52,184707458.0,667113078.818551
2022-07-15,801780.SI,银行,3145.88,3108.49,3170.39,3108.49,-76.3,-2.4,309898.0,2290709.0,5.08,0.51,180282562.0,647582783.224646
2022-07-18,801780.SI,银行,3122.59,3122.59,3158.04,3151.36,42.87,1.38,216826.0,1626361.0,5.15,0.51,182769170.0,655915714.731244
2022-07-19,801780.SI,银行,3150.27,3145.34,3171.25,3165.27,13.91,0.44,194791.0,1306901.0,5.17,0.52,183576129.0,659764975.274708
2022-07-20,801780.SI,银行,3177.77,3173.01,3185.0,3179.82,14.55,0.46,173310.0,1215128.0,5.19,0.52,184420118.0,663807570.48327
2022-07-21,801780.SI,银行,3167.2,3124.13,3167.2,3124.13,-55.69,-1.75,188635.0,1485457.0,5.1,0.51,181190250.0,653796035.53051
2022-07-22,801780.SI,银行,3127.78,3117.91,3150.07,3134.96,10.83,0.35,158438.0,1171358.0,5.12,0.51,181818272.0,656720056.44139
2022-07-25,801780.SI,银行,3129.42,3123.38,3148.56,3146.84,11.88,0.38,127100.0,925864.0,5.14,0.51,182507149.0,659751730.694394
2022-07-26,801780.SI,银行,3146.73,3146.73,3178.61,3175.92,29.08,0.92,160584.0,1163701.0,5.19,0.52,184193938.0,663130032.584082
2022-07-27,801780.SI,银行,3175.47,3154.89,3175.47,3158.98,-16.94,-0.53,128806.0,934421.0,5.16,0.52,183211392.0,659319130.421695
2022-07-28,801780.SI,银行,3161.63,3149.52,3171.96,3150.49,-8.49,-0.27,145137.0,1047635.0,5.14,0.51,182465604.0,657099561.432036
2022-07-29,801780.SI,银行,3154.22,3116.88,3163.16,3121.72,-28.77,-0.91,160980.0,1166882.0,5.1,0.51,180799092.0,652644953.55425
2022-08-01,801780.SI,银行,3115.5,3087.01,3115.5,3087.89,-33.83,-1.08,158157.0,1301515.0,5.04,0.5,178839654.0,647486097.339322
2022-08-02,801780.SI,银行,3068.43,3019.69,3068.43,3044.04,-43.85,-1.42,238507.0,1710945.0,4.97,0.5,177144007.0,639642734.371142
2022-08-03,801780.SI,银行,3041.67,3006.57,3059.35,3006.84,-37.2,-1.22,174788.0,1309107.0,4.91,0.49,175191198.0,633354501.520732
2022-08-04,801780.SI,银行,3021.43,3017.04,3038.74,3037.7,30.86,1.03,168835.0,1096551.0,4.96,0.5,176989268.0,640348970.523063
2022-08-05,801780.SI,银行,3042.14,3029.13,3069.46,3068.78,31.08,1.02,138580.0,958924.0,5.01,0.5,179314387.0,645200625.542869
2022-08-08,801780.SI,银行,3065.12,3046.36,3083.23,3052.14,-16.64,-0.54,126682.0,904446.0,4.98,0.5,178341986.0,641361427.635396
2022-08-09,801780.SI,银行,3055.06,3036.08,3055.06,3037.05,-15.09,-0.49,102230.0,772414.0,4.96,0.5,177460176.0,638856870.453457
2022-08-10,801780.SI,银行,3039.03,3014.2,3046.56,3018.48,-18.57,-0.61,99882.0,802371.0,4.93,0.49,176375235.0,636271699.813565
2022-08-11,801780.SI,银行,3032.31,3023.1,3076.64,3076.18,57.7,1.91,182456.0,1387459.0,5.02,0.5,179746812.0,645421116.504848
2022-08-12,801780.SI,银行,3066.95,3058.84,3085.45,3081.54,5.36,0.17,146982.0,1019605.0,5.03,0.5,180333680.0,645346169.008644
2022-08-15,801780.SI,银行,3069.55,3037.12,3077.4,3041.28,-40.26,-1.31,152437.0,1166277.0,4.97,0.5,177977742.0,639562838.522511
2022-08-16,801780.SI,银行,3042.8,3037.05,3057.68,3042.56,1.28,0.04,121501.0,872028.0,4.97,0.5,178052803.0,639284793.766997
2022-08-17,801780.SI,银行,3049.32,3031.5,3078.44,3075.51,32.95,1.08,160583.0,1166272.0,5.02,0.5,180015807.0,644179417.892714
2022-08-18,801780.SI,银行,3070.91,3033.06,3070.91,3039.26,-36.25,-1.18,131242.0,1042787.0,4.96,0.5,177893852.0,638407238.025484
2022-08-19,801780.SI,银行,3030.89,3030.89,3069.31,3053.13,13.87,0.46,151831.0,1183032.0,4.99,0.5,178705958.0,640584673.138334
2022-08-22,801780.SI,银行,3042.01,3042.01,3068.34,3047.75,-5.38,-0.18,136287.0,1039430.0,4.98,0.5,180052341.0,639448619.807489
2022-08-23,801780.SI,银行,3045.43,3015.93,3045.43,3020.56,-27.19,-0.89,153929.0,1143249.0,4.94,0.49,178446040.0,634911012.68765
2022-08-24,801780.SI,银行,3021.48,3010.43,3041.19,3011.47,-9.09,-0.3,154844.0,1121200.0,4.92,0.49,177909047.0,633800345.375094
2022-08-25,801780.SI,银行,3017.05,3009.36,3058.64,3054.89,43.42,1.44,148773.0,1172106.0,4.99,0.5,180474446.0,640616152.989603
2022-08-26,801780.SI,银行,3057.59,3039.14,3067.57,3059.47,4.59,0.15,131018.0,1041501.0,5.0,0.5,180745341.0,640938414.554637
2022-08-29,801780.SI,银行,3032.27,3010.06,3044.47,3023.53,-35.94,-1.17,172612.0,1339255.0,4.94,0.49,178622007.0,636577297.951952
2022-08-30,801780.SI,银行,3021.15,3015.28,3041.91,3039.2,15.67,0.52,165684.0,1236751.0,4.97,0.5,179547753.0,639601409.622248
2022-08-31,801780.SI,银行,3030.68,3030.68,3096.33,3088.68,49.48,1.63,272115.0,2240062.0,5.05,0.5,182470944.0,647809456.070096
2022-09-01,801780.SI,银行,3080.26,3072.24,3095.8,3074.76,-13.91,-0.45,161928.0,1204824.0,4.93,0.5,181945771.0,645091310.733125
2022-09-02,801780.SI,银行,3081.26,3060.82,3092.8,3068.12,-6.64,-0.22,147331.0,1028048.0,4.92,0.5,181553039.0,643645063.788234
2022-09-05,801780.SI,银行,3064.47,3044.47,3079.63,3078.37,10.25,0.33,149046.0,1026294.0,4.94,0.5,182159608.0,646023129.554728
2022-09-06,801780.SI,银行,3081.83,3061.06,3099.08,3065.22,-13.15,-0.43,165014.0,1273642.0,4.92,0.5,181381672.0,644592684.079483
2022-09-07,801780.SI,银行,3057.59,3040.42,3057.59,3051.09,-14.13,-0.46,135237.0,1032868.0,4.89,0.5,180545408.0,641748310.023693
2022-09-08,801780.SI,银行,3055.08,3051.08,3073.11,3063.45,12.36,0.41,139357.0,1104076.0,4.91,0.5,181276917.0,643276482.465272
2022-09-09,801780.SI,银行,3071.31,3070.84,3125.34,3116.84,53.39,1.74,231313.0,1985021.0,5.0,0.51,184436130.0,651367005.980321
2022-09-13,801780.SI,银行,3124.15,3110.61,3157.08,3144.4,27.56,0.88,226761.0,1943034.0,5.04,0.51,186066859.0,655876513.974683
2022-09-14,801780.SI,银行,3117.16,3115.82,3137.99,3117.68,-26.72,-0.85,159793.0,1136308.0,5.0,0.51,184485711.0,651381667.759464
2022-09-15,801780.SI,银行,3132.22,3132.22,3165.13,3155.29,37.61,1.21,271266.0,2089205.0,5.06,0.52,186711476.0,658357999.617248
2022-09-16,801780.SI,银行,3147.35,3090.47,3151.52,3090.47,-64.82,-2.05,245994.0,1685891.0,4.96,0.51,182875710.0,647475178.606623
2022-09-19,801780.SI,银行,3092.9,3088.99,3109.63,3102.29,11.82,0.38,174041.0,1084334.0,4.97,0.51,183574938.0,650643912.823658
2022-09-20,801780.SI,银行,3106.56,3069.21,3106.56,3071.6,-30.69,-0.99,158982.0,1066195.0,4.93,0.5,181758704.0,645244810.081354
2022-09-21,801780.SI,银行,3070.46,3053.81,3098.36,3083.63,12.03,0.39,155746.0,1035707.0,4.94,0.5,182471831.0,647685957.404596
2022-09-22,801780.SI,银行,3068.72,3058.86,3075.41,3074.26,-9.37,-0.3,147924.0,939120.0,4.93,0.5,181917319.0,646743274.476307
2022-09-23,801780.SI,银行,3067.79,3067.79,3101.92,3087.58,13.32,0.43,199116.0,1128600.0,4.95,0.51,182710585.0,650063321.561227
2022-09-26,801780.SI,银行,3072.01,3038.0,3088.51,3038.0,-49.58,-1.61,216710.0,1327648.0,4.87,0.5,179777044.0,640613763.747283
2022-09-27,801780.SI,银行,3038.02,3016.26,3053.13,3049.16,11.16,0.37,156510.0,1038242.0,4.89,0.5,180437555.0,641176910.660018
2022-09-28,801780.SI,银行,3042.34,3028.54,3070.07,3051.3,2.14,0.07,184548.0,1201740.0,4.89,0.5,180564111.0,642674508.830429
